device_info_serial,date_time,latitude,longitude
2159,15/04/2016 23:13,-33.8643456,121.8407934
2159,15/04/2016 23:28,-33.8591908,121.8286591
2159,15/04/2016 23:44,-33.8557675,121.8318565
2159,15/04/2016 23:59,-33.8563434,121.8445893
2159,16/04/2016 0:15,-33.8532509,121.8477783
2159,16/04/2016 0:30,-33.8395529,121.8608257
2159,16/04/2016 0:45,-33.8398371,121.8609501
2159,16/04/2016 1:00,-33.8367246,121.8660964
2159,16/04/2016 1:15,-33.8359455,121.869528
2159,16/04/2016 1:30,-33.833167,121.8725696
2159,16/04/2016 1:46,-33.8332723,121.8764526
2159,16/04/2016 2:01,-33.8400402,121.8784571
2159,16/04/2016 2:16,-33.8400207,121.8784368
2159,16/04/2016 2:31,-33.8396056,121.8796295
2159,16/04/2016 2:46,-33.8399104,121.878441
2159,16/04/2016 3:01,-33.8400074,121.8783001
2159,16/04/2016 3:16,-33.8401164,121.8761268
2159,16/04/2016 3:31,-33.8384527,121.8692245
2159,16/04/2016 3:46,-33.8369271,121.8698847
2159,16/04/2016 4:02,-33.8387007,121.8559259
2159,16/04/2016 4:17,-33.8386189,121.8560527
2159,16/04/2016 4:33,-33.8386736,121.8559675
2159,16/04/2016 4:48,-33.8387236,121.8559466
2159,16/04/2016 5:02,-33.838618,121.8556549
2159,16/04/2016 5:17,-33.8389161,121.8558631
2159,16/04/2016 5:33,-33.8391064,121.855218
2159,16/04/2016 5:48,-33.8396657,121.8539584
2159,16/04/2016 6:03,-33.8398556,121.8539571
2159,16/04/2016 6:18,-33.840277,121.8601031
2159,16/04/2016 6:33,-33.8401579,121.8601238
2159,16/04/2016 6:48,-33.8401988,121.8601853
2159,16/04/2016 7:03,-33.8401524,121.8602399
2159,16/04/2016 7:18,-33.8404707,121.8606239
2159,16/04/2016 7:34,-33.840341,121.8608193
2159,16/04/2016 7:49,-33.8407332,121.8549841
2159,16/04/2016 8:03,-33.8406447,121.8551495
2159,16/04/2016 8:18,-33.8408634,121.8590242
2159,16/04/2016 8:33,-33.8400132,121.8596393
2159,16/04/2016 8:49,-33.8407801,121.8583188
2159,16/04/2016 9:05,-33.8415153,121.8560045
2159,16/04/2016 9:19,-33.8502366,121.8610278
2159,16/04/2016 9:35,-33.8578447,121.8662375
2159,16/04/2016 9:50,-33.8575347,121.8666778
2159,16/04/2016 10:05,-33.8575618,121.8666162
2159,16/04/2016 10:20,-33.8575839,121.8666029
2159,16/04/2016 10:50,-33.8575911,121.866634
2159,16/04/2016 11:20,-33.8575303,121.8665762
2159,16/04/2016 11:50,-33.8575121,121.8666457
2159,16/04/2016 12:21,-33.8576223,121.8666093
2159,16/04/2016 12:52,-33.8575308,121.8666497
2159,16/04/2016 13:22,-33.8576554,121.8665313
2159,16/04/2016 13:52,-33.8575241,121.8666152
2159,16/04/2016 14:22,-33.8576304,121.8666081
2159,16/04/2016 14:53,-33.8576344,121.8666345
2159,16/04/2016 15:23,-33.8575509,121.8665873
2159,16/04/2016 15:53,-33.8575712,121.8665786
2159,16/04/2016 16:23,-33.857588,121.8665744
2159,16/04/2016 16:53,-33.857597,121.8666539
2159,16/04/2016 17:24,-33.8575826,121.8666178
2159,16/04/2016 17:54,-33.8575791,121.8666175
2159,16/04/2016 18:25,-33.8575414,121.8666633
2159,16/04/2016 18:55,-33.8575254,121.8666479
2159,16/04/2016 19:25,-33.8575887,121.8665863
2159,16/04/2016 19:55,-33.857585,121.8666017
2159,16/04/2016 20:25,-33.857613,121.8665522
2159,16/04/2016 20:56,-33.8575686,121.8666616
2159,16/04/2016 21:26,-33.8575606,121.8665877
2159,16/04/2016 21:41,-33.8575957,121.8665531
2159,16/04/2016 21:56,-33.8575989,121.8665628
2159,16/04/2016 22:11,-33.8577644,121.8691078
2159,16/04/2016 22:26,-33.855867,121.8698812
2159,16/04/2016 22:42,-33.854129,121.8695605
2159,16/04/2016 22:57,-33.85397,121.8699137
2159,16/04/2016 23:12,-33.8462293,121.8692434
2159,16/04/2016 23:27,-33.8381281,121.8626585
2159,16/04/2016 23:42,-33.8368292,121.8570206
2159,16/04/2016 23:57,-33.8374923,121.8556322
2159,17/04/2016 0:12,-33.8361522,121.8535996
2159,17/04/2016 0:27,-33.8379815,121.8565547
2159,17/04/2016 0:42,-33.8282573,121.8521376
2159,17/04/2016 0:57,-33.823234,121.8483966
2159,17/04/2016 1:12,-33.8228991,121.8486196
2159,17/04/2016 1:28,-33.820743,121.8485917
2159,17/04/2016 1:43,-33.7878941,121.8476289
2159,17/04/2016 1:58,-33.7875569,121.847607
2159,17/04/2016 2:13,-33.7880409,121.8479882
2159,17/04/2016 2:28,-33.7876767,121.8482232
2159,17/04/2016 2:44,-33.7881073,121.8485025
2159,17/04/2016 3:00,-33.7877888,121.84817
2159,17/04/2016 3:15,-33.7895884,121.8499245
2159,17/04/2016 3:30,-33.7888437,121.8488652
2159,17/04/2016 3:45,-33.7904862,121.8489448
2159,17/04/2016 4:00,-33.7906921,121.8487329
2159,17/04/2016 4:15,-33.7849729,121.8486302
2159,17/04/2016 4:30,-33.7836176,121.8479832
2159,17/04/2016 4:45,-33.7838246,121.8482892
2159,17/04/2016 5:00,-33.7837351,121.848273
2159,17/04/2016 5:15,-33.7844224,121.8482933
2159,17/04/2016 5:30,-33.783849,121.8482861
2159,17/04/2016 5:45,-33.7841814,121.8465187
2159,17/04/2016 6:00,-33.7834486,121.8493813
2159,17/04/2016 6:16,-33.784879,121.8491981
2159,17/04/2016 6:31,-33.7851805,121.8501616
2159,17/04/2016 6:46,-33.7836478,121.8510379
2159,17/04/2016 7:01,-33.7823466,121.8488032
2159,17/04/2016 7:16,-33.7792927,121.8486554
2159,17/04/2016 7:31,-33.776478,121.8492849
2159,17/04/2016 7:46,-33.7718555,121.8493681
2159,17/04/2016 8:01,-33.7753519,121.8529486
2159,17/04/2016 8:16,-33.7788211,121.8533343
2159,17/04/2016 8:32,-33.7961231,121.8504071
2159,17/04/2016 8:47,-33.8254943,121.8499653
2159,17/04/2016 9:02,-33.8400379,121.8602394
2159,17/04/2016 9:17,-33.8401907,121.8601061
2159,17/04/2016 9:33,-33.8575146,121.8691518
2159,17/04/2016 9:48,-33.8575307,121.8691228
2159,17/04/2016 10:03,-33.8576867,121.8670819
2159,17/04/2016 10:18,-33.8578239,121.8670759
2159,17/04/2016 10:48,-33.8577123,121.8671195
2159,17/04/2016 11:18,-33.8576401,121.8672882
2159,17/04/2016 11:48,-33.857572,121.8669827
2159,17/04/2016 12:19,-33.8577115,121.8670841
2159,17/04/2016 12:49,-33.8576963,121.8670482
2159,17/04/2016 13:19,-33.8574719,121.8672805
2159,18/04/2016 6:06,-33.8399435,121.8608171
2159,18/04/2016 6:21,-33.8400252,121.8608793
2159,18/04/2016 6:36,-33.8405839,121.8611664
2159,18/04/2016 6:51,-33.8405293,121.86107
2159,18/04/2016 7:06,-33.8442953,121.8609926
2159,18/04/2016 7:21,-33.8459904,121.8596815
2159,18/04/2016 7:36,-33.8480185,121.8568281
2159,18/04/2016 7:51,-33.8567854,121.8546149
2159,18/04/2016 8:06,-33.8580332,121.8558372
2159,18/04/2016 8:21,-33.8622933,121.8573988
2159,18/04/2016 8:36,-33.8628677,121.8547195
2159,18/04/2016 8:51,-33.8629451,121.8545605
2159,18/04/2016 9:07,-33.86286,121.8545589
2159,18/04/2016 9:22,-33.8601082,121.8622232
2159,18/04/2016 9:37,-33.8581591,121.8642018
2159,18/04/2016 9:52,-33.8568036,121.8647729
2159,18/04/2016 10:07,-33.8567891,121.8646627
2159,18/04/2016 10:23,-33.8568603,121.8646571
2159,18/04/2016 10:53,-33.8564207,121.864668
2159,18/04/2016 11:24,-33.856297,121.8649145
2159,18/04/2016 11:54,-33.8567868,121.8646422
2159,18/04/2016 12:25,-33.8567792,121.8646458
2159,18/04/2016 12:55,-33.8567703,121.8646229
2159,18/04/2016 13:25,-33.8567729,121.8646797
2159,18/04/2016 13:55,-33.8567976,121.8646398
2159,18/04/2016 14:26,-33.8567869,121.8646173
2159,18/04/2016 14:57,-33.8568257,121.8646611
2159,18/04/2016 15:27,-33.8567688,121.8646481
2159,18/04/2016 15:57,-33.8567407,121.8646981
2159,18/04/2016 16:27,-33.8566201,121.864663
2159,18/04/2016 16:58,-33.8567613,121.8645362
2159,18/04/2016 17:27,-33.85676,121.8646283
2159,18/04/2016 17:58,-33.8567731,121.8646738
2159,18/04/2016 18:28,-33.856731,121.8646664
2159,18/04/2016 18:58,-33.856749,121.8646892
2159,18/04/2016 19:28,-33.8567849,121.8646593
2159,18/04/2016 19:58,-33.8567805,121.8646696
2159,18/04/2016 20:28,-33.856759,121.8647004
2159,18/04/2016 20:58,-33.8567554,121.8646299
2159,18/04/2016 21:29,-33.856781,121.8646053
2159,18/04/2016 21:44,-33.8567733,121.8646272
2159,18/04/2016 21:59,-33.8567797,121.8646587
2159,18/04/2016 22:15,-33.8573324,121.8668931
2159,20/04/2016 5:13,-33.8575039,121.8899973
2159,20/04/2016 5:28,-33.8570611,121.8890247
2159,20/04/2016 5:43,-33.8562266,121.8874623
2159,20/04/2016 5:58,-33.8574293,121.8899288
2159,20/04/2016 6:13,-33.8575486,121.8900176
2159,20/04/2016 6:28,-33.8575665,121.8899239
2159,20/04/2016 6:43,-33.8575111,121.8900281
2159,20/04/2016 6:58,-33.8569336,121.8879976
2159,20/04/2016 7:14,-33.8599885,121.8851407
2159,20/04/2016 7:29,-33.8600066,121.8850914
2159,20/04/2016 7:44,-33.8600746,121.8850859
2159,20/04/2016 7:59,-33.8598968,121.8852183
2159,20/04/2016 8:14,-33.8606498,121.885778
2159,20/04/2016 8:29,-33.8611278,121.8835414
2159,20/04/2016 8:44,-33.8606413,121.8809599
2159,20/04/2016 9:00,-33.860078,121.8682704
2159,20/04/2016 9:15,-33.8609439,121.8691615
2159,20/04/2016 9:30,-33.8602756,121.8697353
2159,20/04/2016 9:45,-33.8600949,121.8700188
2159,20/04/2016 10:00,-33.8600768,121.8698298
2159,20/04/2016 10:15,-33.8600743,121.8697404
2159,20/04/2016 10:30,-33.8601234,121.8697878
2159,20/04/2016 11:00,-33.8599406,121.8696819
2159,20/04/2016 11:30,-33.860022,121.8697067
2159,20/04/2016 12:01,-33.8600701,121.8698647
2159,20/04/2016 12:31,-33.8601292,121.8698247
2159,20/04/2016 13:01,-33.8601125,121.8697083
2159,20/04/2016 13:31,-33.8601344,121.8697998
2159,20/04/2016 14:02,-33.8604739,121.8699789
2159,20/04/2016 14:32,-33.8602199,121.86987
2159,20/04/2016 15:03,-33.8599907,121.8696473
2159,20/04/2016 15:33,-33.8601335,121.8698056
2159,20/04/2016 16:03,-33.860119,121.8697625
2159,20/04/2016 16:33,-33.8600505,121.8697498
2159,20/04/2016 17:03,-33.8599164,121.8697303
2159,20/04/2016 17:33,-33.8601248,121.8698243
2159,20/04/2016 18:04,-33.8601157,121.8697623
2159,20/04/2016 18:34,-33.8600831,121.8698027
2159,20/04/2016 19:04,-33.8600121,121.8698307
2159,20/04/2016 19:34,-33.8601483,121.8696363
2159,20/04/2016 20:05,-33.8600961,121.8697779
2159,20/04/2016 20:35,-33.8600977,121.8697081
2159,20/04/2016 21:05,-33.8601275,121.8696899
2159,20/04/2016 21:30,-33.8600419,121.8693359
2159,21/04/2016 5:16,-33.8399849,121.8599291
2159,21/04/2016 5:31,-33.840529,121.8601883
2159,21/04/2016 5:46,-33.8399979,121.8598291
2159,21/04/2016 6:01,-33.8400264,121.85976
2159,21/04/2016 6:17,-33.8413487,121.8601169
2159,21/04/2016 6:32,-33.8421699,121.8609087
2159,21/04/2016 6:47,-33.8407237,121.8605807
2159,21/04/2016 7:03,-33.8416793,121.8627758
2159,21/04/2016 7:18,-33.8435923,121.8639195
2159,21/04/2016 7:33,-33.8403207,121.8607687
2159,21/04/2016 7:48,-33.8402844,121.8607221
2159,21/04/2016 8:03,-33.8402878,121.8607621
2159,21/04/2016 8:18,-33.8395981,121.861814
2159,21/04/2016 8:33,-33.8406577,121.8631813
2159,21/04/2016 8:48,-33.8408211,121.8638084
2159,21/04/2016 9:03,-33.8536744,121.8659878
2159,21/04/2016 9:18,-33.8584176,121.8679249
2159,21/04/2016 9:33,-33.8575469,121.8691265
2159,21/04/2016 9:48,-33.8554632,121.8645897
2159,21/04/2016 10:04,-33.8577896,121.866778
2159,21/04/2016 10:19,-33.8577738,121.8667579
2159,21/04/2016 10:49,-33.8577796,121.8668227
2159,21/04/2016 11:19,-33.8577519,121.8666279
2159,21/04/2016 11:49,-33.8577704,121.8668454
2159,21/04/2016 12:20,-33.8577367,121.8668353
2159,21/04/2016 12:50,-33.8577142,121.866781
2159,21/04/2016 13:20,-33.8585682,121.8669085
2159,21/04/2016 13:51,-33.8577515,121.8667372
2159,21/04/2016 14:21,-33.857734,121.8667397
2159,21/04/2016 14:51,-33.8577621,121.8667512
2159,21/04/2016 15:21,-33.857726,121.8668175
2159,21/04/2016 15:51,-33.8578152,121.8667447
2159,21/04/2016 16:21,-33.8580393,121.8666702
2159,21/04/2016 16:52,-33.8578099,121.8667714
2159,21/04/2016 17:22,-33.8577901,121.8667715
2159,21/04/2016 17:52,-33.8577999,121.8667615
2159,21/04/2016 18:22,-33.8578092,121.8667124
2159,21/04/2016 18:52,-33.8578165,121.8667126
2159,21/04/2016 19:22,-33.8578026,121.8667925
2159,21/04/2016 19:52,-33.8577666,121.8667638
2159,21/04/2016 20:23,-33.857784,121.86681
2159,21/04/2016 20:53,-33.8577586,121.8667607
2159,21/04/2016 21:23,-33.8578051,121.8667511
2159,21/04/2016 21:38,-33.857775,121.8668012
2159,21/04/2016 21:54,-33.8577366,121.8668181
2159,22/04/2016 2:39,-33.7664782,121.8447587
2159,22/04/2016 2:55,-33.7883718,121.8483812
2159,22/04/2016 3:10,-33.7884074,121.8483722
2159,22/04/2016 3:25,-33.7883764,121.8484608
2159,22/04/2016 3:40,-33.7881434,121.8484159
2159,22/04/2016 3:54,-33.7877373,121.8514585
2159,22/04/2016 4:09,-33.7924772,121.8576408
2159,22/04/2016 4:25,-33.7924647,121.8576321
2159,22/04/2016 4:40,-33.7862226,121.8666783
2159,22/04/2016 4:55,-33.8001986,121.8866633
2159,22/04/2016 5:09,-33.8251963,121.8906112
2159,22/04/2016 5:25,-33.8400796,121.878417
2159,22/04/2016 5:40,-33.8416225,121.8582433
2159,22/04/2016 5:55,-33.8432492,121.8506157
2159,22/04/2016 6:11,-33.8432682,121.8506139
2159,22/04/2016 6:26,-33.8512743,121.8514724
2159,22/04/2016 6:41,-33.8630529,121.8547711
2159,22/04/2016 6:56,-33.8629702,121.8547167
2159,22/04/2016 7:11,-33.8628097,121.8545805
2159,22/04/2016 7:26,-33.8624878,121.8546457
2159,22/04/2016 7:41,-33.8626484,121.8545388
2159,22/04/2016 7:56,-33.8627854,121.8544236
2159,22/04/2016 8:11,-33.8617513,121.8584185
2159,22/04/2016 8:26,-33.8632925,121.8624217
2159,22/04/2016 8:41,-33.8601051,121.865626
2159,22/04/2016 8:56,-33.8600573,121.8683087
2159,22/04/2016 9:12,-33.8601372,121.8680208
2159,22/04/2016 9:27,-33.8589991,121.8690804
2159,22/04/2016 9:42,-33.8589441,121.869128
2159,22/04/2016 9:58,-33.8612829,121.8714006
2159,22/04/2016 10:13,-33.8612179,121.871719
2159,22/04/2016 10:28,-33.8612134,121.8717438
2159,22/04/2016 10:58,-33.8611911,121.8717186
2159,22/04/2016 11:28,-33.8611977,121.8716972
2159,22/04/2016 11:58,-33.8612552,121.8716889
2159,22/04/2016 12:28,-33.8611679,121.87172
2159,22/04/2016 12:59,-33.8611159,121.8717481
2159,22/04/2016 13:29,-33.8611885,121.8717481
2159,22/04/2016 14:00,-33.8611948,121.8719749
2159,22/04/2016 14:30,-33.8611757,121.8716538
2159,22/04/2016 15:00,-33.8611915,121.871685
2159,22/04/2016 15:30,-33.861239,121.8716889
2159,22/04/2016 16:01,-33.8614159,121.8717577
2159,22/04/2016 16:31,-33.8612557,121.8717131
2159,22/04/2016 17:01,-33.8612428,121.8717261
2159,22/04/2016 17:31,-33.8612398,121.8717196
2159,22/04/2016 18:02,-33.8612415,121.8718826
2159,22/04/2016 18:32,-33.8613878,121.8717093
2159,22/04/2016 19:02,-33.8612149,121.8717394
2159,22/04/2016 19:32,-33.8612323,121.8716258
2159,22/04/2016 20:03,-33.861125,121.8715917
2159,22/04/2016 20:33,-33.8611949,121.8717248
2159,22/04/2016 21:03,-33.8612254,121.8717253
2159,22/04/2016 21:30,-33.8611799,121.8717258
2159,22/04/2016 21:45,-33.8611881,121.871688
2159,22/04/2016 22:00,-33.8612052,121.871679
2159,22/04/2016 22:15,-33.8585452,121.8693418
2159,22/04/2016 22:30,-33.8520753,121.8676695
2159,22/04/2016 22:45,-33.8503565,121.86649
2159,22/04/2016 23:00,-33.8401445,121.859448
2159,22/04/2016 23:16,-33.8395325,121.859395
2159,22/04/2016 23:31,-33.8399816,121.8529911
2159,22/04/2016 23:46,-33.8380924,121.8562444
2159,23/04/2016 0:02,-33.8389144,121.8590761
2159,23/04/2016 0:17,-33.8387196,121.8594448
2159,23/04/2016 0:32,-33.8392945,121.8596261
2159,23/04/2016 0:47,-33.839317,121.859719
2159,23/04/2016 1:02,-33.8407012,121.859968
2159,23/04/2016 1:17,-33.8409736,121.8577056
2159,23/04/2016 1:32,-33.8404844,121.8559131
2159,23/04/2016 1:47,-33.8404223,121.8558952
2159,23/04/2016 2:02,-33.840361,121.8559242
2159,23/04/2016 2:17,-33.8403953,121.8558731
2159,23/04/2016 2:32,-33.8403415,121.8556731
2159,23/04/2016 2:47,-33.8473657,121.8507814
2159,23/04/2016 3:02,-33.8473473,121.8508506
2159,23/04/2016 3:17,-33.8484672,121.8498813
2159,23/04/2016 3:33,-33.8484719,121.8498929
2159,23/04/2016 3:48,-33.8484987,121.8498582
2159,23/04/2016 4:04,-33.8484892,121.8498516
2159,23/04/2016 4:19,-33.848388,121.8499075
2159,23/04/2016 4:33,-33.8483542,121.8499155
2159,23/04/2016 4:48,-33.849176,121.8496529
2159,23/04/2016 5:03,-33.8484892,121.8495941
2159,23/04/2016 5:19,-33.8485367,121.8498922
2159,23/04/2016 5:34,-33.8484696,121.8499328
2159,23/04/2016 5:49,-33.8433292,121.8504927
2159,23/04/2016 6:05,-33.8433099,121.8505063
2159,23/04/2016 6:20,-33.8427996,121.8502375
2159,23/04/2016 6:34,-33.8403246,121.8605556
2159,23/04/2016 6:49,-33.8402745,121.8605523
2159,23/04/2016 7:05,-33.8403188,121.8605552
2159,23/04/2016 7:20,-33.8400979,121.8608982
2159,23/04/2016 7:34,-33.8407992,121.8575408
2159,23/04/2016 7:50,-33.8405241,121.8607921
2159,23/04/2016 8:05,-33.8403742,121.8617676
2159,23/04/2016 8:21,-33.8405206,121.8612229
2159,23/04/2016 8:36,-33.8418751,121.8562639
2159,23/04/2016 8:51,-33.8414741,121.8515564
2159,23/04/2016 9:06,-33.8426493,121.8517891
2159,23/04/2016 9:21,-33.8579642,121.8663532
2159,23/04/2016 9:36,-33.8579044,121.8661553
2159,23/04/2016 9:51,-33.8591224,121.8690369
2159,23/04/2016 10:06,-33.8590531,121.8690945
2159,23/04/2016 10:21,-33.8591082,121.8691164
2159,23/04/2016 10:51,-33.8590033,121.8691112
2159,23/04/2016 11:21,-33.8590912,121.8690788
2159,23/04/2016 11:52,-33.8590819,121.8691017
2159,23/04/2016 12:22,-33.8590765,121.8691985
2159,23/04/2016 12:52,-33.8591087,121.868944
2159,23/04/2016 13:22,-33.8589748,121.869053
2159,23/04/2016 13:53,-33.8592057,121.8688963
2159,25/04/2016 8:55,-33.8416625,121.8519576
2159,25/04/2016 9:10,-33.8429103,121.8509566
2159,25/04/2016 9:25,-33.857926,121.8663677
2159,25/04/2016 9:40,-33.8577798,121.8663565
2159,25/04/2016 9:55,-33.8567498,121.8647786
2159,25/04/2016 10:10,-33.8569694,121.8648009
2159,25/04/2016 10:25,-33.8570461,121.8648404
2159,25/04/2016 10:56,-33.8567177,121.8647168
2159,25/04/2016 11:26,-33.856761,121.8646263
2159,25/04/2016 11:57,-33.8567617,121.864728
2159,25/04/2016 12:27,-33.8568452,121.8646941
2159,25/04/2016 12:57,-33.8567921,121.8647851
2159,25/04/2016 13:27,-33.8566901,121.8646345
2159,25/04/2016 13:57,-33.8567039,121.8646909
2159,27/04/2016 1:56,-33.8173281,121.8154254
2159,27/04/2016 2:11,-33.8080701,121.8201315
2159,27/04/2016 2:26,-33.8214398,121.8178077
2159,27/04/2016 2:41,-33.8227836,121.8183259
2159,27/04/2016 2:56,-33.8229561,121.8180251
2159,27/04/2016 3:11,-33.822905,121.8180178
2159,27/04/2016 3:26,-33.8228081,121.8183438
2159,27/04/2016 3:41,-33.8228012,121.8184216
2159,27/04/2016 3:57,-33.8231675,121.8182968
2159,27/04/2016 4:12,-33.8231357,121.8182018
2159,27/04/2016 4:27,-33.8231884,121.8182724
2159,27/04/2016 4:42,-33.8231667,121.8181993
2159,27/04/2016 4:57,-33.8173594,121.8155226
2159,27/04/2016 5:13,-33.8174308,121.8153976
2159,27/04/2016 5:28,-33.817561,121.8153374
2159,27/04/2016 5:43,-33.8174193,121.8155374
2159,27/04/2016 5:58,-33.8173621,121.8155529
2159,27/04/2016 6:13,-33.8174561,121.8153854
2159,27/04/2016 6:28,-33.8174694,121.815475
2159,27/04/2016 6:44,-33.8175123,121.8154081
2159,27/04/2016 6:59,-33.8218245,121.8194348
2159,27/04/2016 7:14,-33.8218486,121.8194138
2159,27/04/2016 7:29,-33.8238452,121.8436787
2159,27/04/2016 7:45,-33.8421801,121.8529678
2159,27/04/2016 8:00,-33.8421629,121.8530134
2159,27/04/2016 8:15,-33.8419957,121.8521443
2159,27/04/2016 8:30,-33.8564999,121.8624332
2159,27/04/2016 8:45,-33.8561635,121.861827
2159,27/04/2016 9:00,-33.8596262,121.8665667
2159,27/04/2016 9:15,-33.8608955,121.8687799
2159,27/04/2016 9:30,-33.8613482,121.8702489
2159,27/04/2016 9:45,-33.8609047,121.8808683
2159,27/04/2016 10:01,-33.8612834,121.8809353
2159,27/04/2016 10:16,-33.8612857,121.8809445
2159,27/04/2016 10:46,-33.861334,121.8810098
2159,27/04/2016 11:16,-33.8613867,121.8808395
2159,27/04/2016 11:46,-33.861268,121.8811274
2159,27/04/2016 12:16,-33.8611871,121.8806143
2159,27/04/2016 12:46,-33.8612426,121.8809824
2159,27/04/2016 13:17,-33.8613559,121.8809914
2159,27/04/2016 13:47,-33.8612518,121.8808776
2159,27/04/2016 14:17,-33.8612281,121.8811505
2159,27/04/2016 14:48,-33.8612758,121.8810041
2159,27/04/2016 15:18,-33.8613523,121.880966
2159,27/04/2016 15:48,-33.8613712,121.8807298
2159,27/04/2016 16:18,-33.861335,121.8807139
2159,27/04/2016 16:49,-33.8613039,121.8810242
2159,27/04/2016 17:20,-33.8612278,121.8807612
2159,27/04/2016 17:49,-33.8612591,121.8809246
2159,27/04/2016 18:20,-33.861307,121.8809984
2159,27/04/2016 18:50,-33.8613651,121.8807836
2159,30/04/2016 2:15,-33.7939595,121.7668603
2159,30/04/2016 2:30,-33.7982815,121.7792956
2159,30/04/2016 2:45,-33.8084988,121.7914733
2159,30/04/2016 3:00,-33.8084192,121.7914779
2159,30/04/2016 3:15,-33.8083651,121.7915159
2159,30/04/2016 3:30,-33.8083884,121.791599
2159,30/04/2016 3:44,-33.808723,121.7915627
2159,30/04/2016 4:00,-33.8069151,121.7935283
2159,30/04/2016 4:15,-33.8069842,121.7934356
2159,30/04/2016 4:30,-33.8069043,121.7931546
2159,30/04/2016 4:45,-33.8084007,121.7914407
2159,30/04/2016 5:01,-33.8084333,121.7912865
2159,30/04/2016 5:16,-33.8084696,121.7915506
2159,30/04/2016 5:32,-33.8084066,121.7914498
2159,30/04/2016 5:47,-33.8083964,121.7915704
2159,30/04/2016 6:02,-33.808488,121.7916324
2159,30/04/2016 6:17,-33.8085933,121.791502
2159,30/04/2016 6:33,-33.8084224,121.7918452
2159,30/04/2016 6:48,-33.8085079,121.7918348
2159,30/04/2016 7:03,-33.8085211,121.7918101
2159,30/04/2016 7:18,-33.8098798,121.7937205
2159,30/04/2016 7:33,-33.809373,121.7913414
2159,30/04/2016 7:48,-33.8096045,121.7949585
2159,30/04/2016 8:03,-33.8213515,121.8114037
2159,30/04/2016 8:19,-33.8422638,121.8521881
2159,30/04/2016 8:33,-33.8428558,121.8511709
2159,30/04/2016 8:49,-33.8436512,121.8506598
2159,30/04/2016 9:04,-33.8460743,121.8549697
2159,30/04/2016 9:19,-33.8585194,121.8696215
2159,30/04/2016 9:33,-33.8584736,121.8698699
2159,30/04/2016 9:48,-33.858522,121.8696646
2159,30/04/2016 10:04,-33.8586734,121.869624
2159,30/04/2016 10:19,-33.8585257,121.8696314
2159,30/04/2016 10:49,-33.8583644,121.8696181
2159,30/04/2016 11:20,-33.8584781,121.8695792
2159,30/04/2016 11:50,-33.8588459,121.8693578
2159,30/04/2016 12:20,-33.8585938,121.8694865
